ARP-Operacion, ARP-MAC-Src, ARP-MAC-Dst, ARP-IP-Src, ARP-IP-Dst, Ether-MAC-Dst, Ether-MAC-Src, Tiempo
who-has, f4:8e:09:f0:62:fe, 00:00:00:00:00:00, 0.0.0.0, 169.254.163.81, ff:ff:ff:ff:ff:ff, f4:8e:09:f0:62:fe, 1398700397
who-has, f4:8e:09:f0:62:fe, 00:00:00:00:00:00, 169.254.163.81, 169.254.163.81, ff:ff:ff:ff:ff:ff, f4:8e:09:f0:62:fe, 1398700398
who-has, f4:8e:09:f0:62:fe, 00:00:00:00:00:00, 169.254.163.81, 169.254.163.81, ff:ff:ff:ff:ff:ff, f4:8e:09:f0:62:fe, 1398700399
who-has, 90:a4:de:8e:f9:db, 28:cf:e9:1b:ff:cd, 172.17.12.215, 172.17.12.94, 28:cf:e9:1b:ff:cd, 90:a4:de:8e:f9:db, 1398700408
who-has, 28:94:0f:26:0e:3f, 00:00:00:00:00:00, 172.17.12.2, 172.17.12.47, ff:ff:ff:ff:ff:ff, 28:94:0f:26:0e:3f, 1398700408
who-has, 28:94:0f:26:0e:3f, 00:00:00:00:00:00, 172.17.12.2, 172.17.12.47, ff:ff:ff:ff:ff:ff, 28:94:0f:26:0e:3f, 1398700410
who-has, 28:94:0f:26:0e:3f, 00:00:00:00:00:00, 172.17.12.2, 172.17.12.47, ff:ff:ff:ff:ff:ff, 28:94:0f:26:0e:3f, 1398700412
who-has, 28:94:0f:26:0e:3f, 00:00:00:00:00:00, 172.17.12.2, 172.17.12.47, ff:ff:ff:ff:ff:ff, 28:94:0f:26:0e:3f, 1398700414
who-has, 28:94:0f:26:0e:3f, 00:00:00:00:00:00, 172.17.12.2, 172.17.12.48, ff:ff:ff:ff:ff:ff, 28:94:0f:26:0e:3f, 1398700416
who-has, 28:94:0f:26:0e:3f, 00:00:00:00:00:00, 172.17.12.2, 172.17.12.48, ff:ff:ff:ff:ff:ff, 28:94:0f:26:0e:3f, 1398700417
who-has, 28:94:0f:26:0e:3f, 00:00:00:00:00:00, 172.17.12.2, 172.17.12.48, ff:ff:ff:ff:ff:ff, 28:94:0f:26:0e:3f, 1398700419
who-has, f4:8e:09:f0:62:fe, 00:00:00:00:00:00, 0.0.0.0, 172.17.12.46, ff:ff:ff:ff:ff:ff, f4:8e:09:f0:62:fe, 1398700420
who-has, 28:94:0f:26:0e:3f, 00:00:00:00:00:00, 172.17.12.2, 172.17.12.48, ff:ff:ff:ff:ff:ff, 28:94:0f:26:0e:3f, 1398700421
who-has, b4:62:93:9e:22:c3, 00:00:00:00:00:00, 172.17.12.47, 172.17.12.1, ff:ff:ff:ff:ff:ff, b4:62:93:9e:22:c3, 1398700422
